0 0.0998363 0.0980392 0.0980392
0.05 0.469624 0.496275 0.518954
0.1 0.587136 0.629641 0.693856
0.15 0.648903 0.678235 0.734706
0.2 0.695188 0.716046 0.764444
0.25 0.716105 0.742974 0.782876
0.3 0.743453 0.763301 0.792418
0.35 0.757283 0.779183 0.802026
0.4 0.777218 0.794575 0.817451
0.45 0.794697 0.80866 0.830588
0.5 0.806072 0.814085 0.840588
0.55 0.824714 0.820784 0.848824
0.6 0.831375 0.84902 0.849608
0.65 0.836318 0.846797 0.860719
0.7 0.849738 0.852549 0.864706
0.75 0.850818 0.863072 0.865817
0.8 0.858707 0.871667 0.88085
0.85 0.863502 0.871209 0.877974
0.9 0.868756 0.867974 0.879412
0.95 0.88473 0.882124 0.884314
1 0.887643 0.881667 0.890523
1.05 0.885876 0.889641 0.891373
1.1 0.891899 0.896863 0.903137
1.15 0.907119 0.896863 0.900392
1.2 0.910229 0.899444 0.906928
1.25 0.903977 0.905458 0.90549
1.3 0.910147 0.908595 0.904837
1.35 0.911309 0.91049 0.910523
1.4 0.911047 0.910392 0.915294
1.45 0.913584 0.91085 0.915621
1.5 0.916056 0.909967 0.912484
1.55 0.920589 0.919248 0.916993
1.6 0.925188 0.922876 0.920392
1.65 0.929182 0.918693 0.928235
1.7 0.931604 0.923268 0.921765
1.75 0.92982 0.930425 0.922092
1.8 0.932013 0.929902 0.92634
1.85 0.934992 0.925621 0.93183
1.9 0.939722 0.932516 0.930915
1.95 0.937218 0.92817 0.935948
2 0.939231 0.933954 0.936993
